"","gene_id","moduleColor","GS.light","p.GS.light"
"NC_007677.1_WP_011404266.1","NC_007677.1_WP_011404266.1","turquoise",-0.779207318397115,0.000373878325974597
"NC_007677.1_WP_043552496.1","NC_007677.1_WP_043552496.1","black",0.566338755918277,0.0221889939835281
"NC_007677.1_WP_011404213.1","NC_007677.1_WP_011404213.1","turquoise",-0.899993007427554,2.0520548032831e-06
"NC_007677.1_WP_011405263.1","NC_007677.1_WP_011405263.1","green",0.333816832904644,0.20637983391232
"NC_007677.1_WP_011405264.1","NC_007677.1_WP_011405264.1","blue",0.336788471253257,0.202119203615566
"NC_007677.1_WP_237701678.1","NC_007677.1_WP_237701678.1","red",-0.443825311058079,0.0850523970146469
"NC_007677.1_WP_011402866.1","NC_007677.1_WP_011402866.1","pink",-0.851947839720285,2.80057382491732e-05
"NC_007677.1_WP_011405108.1","NC_007677.1_WP_011405108.1","blue",0.622318551421389,0.0100421658152702
"NC_007677.1_WP_011404696.1","NC_007677.1_WP_011404696.1","purple",0.230859413389965,0.389657669253711
"NC_007677.1_WP_011403209.1","NC_007677.1_WP_011403209.1","blue",-0.144971925099885,0.592171122643918
"NC_007677.1_WP_011404198.1","NC_007677.1_WP_011404198.1","black",0.437267690411884,0.0903218512753558
"NC_007677.1_WP_164923524.1","NC_007677.1_WP_164923524.1","brown",0.761983152547265,0.000601849088576609
"NC_007677.1_WP_202795389.1","NC_007677.1_WP_202795389.1","blue",0.405836585214533,0.118837267359693
"NC_007677.1_WP_011404937.1","NC_007677.1_WP_011404937.1","brown",0.95129247580905,1.53260798471983e-08
"NC_007677.1_WP_118828851.1","NC_007677.1_WP_118828851.1","yellow",0.407635024131379,0.117055233408498
"NC_007677.1_WP_011404577.1","NC_007677.1_WP_011404577.1","turquoise",-0.849845190211504,3.0730506892686e-05
"NC_007677.1_WP_164923659.1","NC_007677.1_WP_164923659.1","yellow",-0.212857652947488,0.428652906813119
"NC_007677.1_WP_011403805.1","NC_007677.1_WP_011403805.1","blue",0.00387315123005544,0.988641870908923
"NC_007677.1_WP_011404431.1","NC_007677.1_WP_011404431.1","blue",0.779464563350651,0.000371114312902565
"NC_007677.1_WP_011405258.1","NC_007677.1_WP_011405258.1","turquoise",-0.760059279022498,0.000633196369647722
"NC_007677.1_WP_011403571.1","NC_007677.1_WP_011403571.1","brown",0.510293397546061,0.0434253815671126
"NC_007677.1_WP_011404369.1","NC_007677.1_WP_011404369.1","purple",0.549276043357192,0.0275392855985586
"NC_007677.1_WP_011404579.1","NC_007677.1_WP_011404579.1","black",0.666747252846713,0.00478897480115508
"NC_007677.1_WP_011405068.1","NC_007677.1_WP_011405068.1","blue",0.820215169768122,9.97488657963713e-05
"NC_007677.1_WP_011404261.1","NC_007677.1_WP_011404261.1","green",0.286425200268483,0.282149842207617
"NC_007677.1_WP_237702027.1","NC_007677.1_WP_237702027.1","yellow",-0.301632397504322,0.256226728543216
"NC_007677.1_WP_011403121.1","NC_007677.1_WP_011403121.1","turquoise",-0.229709527059131,0.392089452708017
"NC_007677.1_WP_112904081.1","NC_007677.1_WP_112904081.1","turquoise",-0.516787922350951,0.0403909405294503
"NC_007677.1_WP_011403486.1","NC_007677.1_WP_011403486.1","black",0.39876588724869,0.126026321704377
"NC_007677.1_WP_043552513.1","NC_007677.1_WP_043552513.1","blue",0.640607573148742,0.0075042616844016
"NC_007677.1_WP_164923596.1","NC_007677.1_WP_164923596.1","red",-0.264116631965853,0.32292304992161
"NC_007677.1_WP_011403030.1","NC_007677.1_WP_011403030.1","green",-0.195842269678091,0.467281495610297
"NC_007677.1_WP_011403165.1","NC_007677.1_WP_011403165.1","yellow",-0.184825500038496,0.493172037668732
"NC_007677.1_WP_112902689.1","NC_007677.1_WP_112902689.1","turquoise",-0.736434690184648,0.0011405383748804
"NC_007677.1_WP_011404384.1","NC_007677.1_WP_011404384.1","turquoise",-0.687818791866847,0.00322996123383503
"NC_007677.1_WP_011404962.1","NC_007677.1_WP_011404962.1","blue",0.289702855530498,0.276433888006769
"NC_007677.1_WP_011405494.1","NC_007677.1_WP_011405494.1","turquoise",-0.761534217563664,0.000609047242907812
"NC_007677.1_WP_011404514.1","NC_007677.1_WP_011404514.1","blue",0.575873174964806,0.0195708411533983
"NC_007677.1_WP_011404223.1","NC_007677.1_WP_011404223.1","green",0.417496242845662,0.107614176093451
"NC_007677.1_WP_011403312.1","NC_007677.1_WP_011403312.1","purple",0.398423729565608,0.126381655247588
"NC_007677.1_WP_013062161.1","NC_007677.1_WP_013062161.1","greenyellow",-0.11247158583058,0.678352207388223
"NC_007677.1_WP_011404200.1","NC_007677.1_WP_011404200.1","tan",0.670007317475719,0.00451472752353781
"NC_007677.1_WP_011402865.1","NC_007677.1_WP_011402865.1","magenta",-0.283059235948828,0.288093257706687
"NC_007677.1_WP_011402976.1","NC_007677.1_WP_011402976.1","blue",0.406289662021612,0.118386556614283
"NC_007677.1_WP_011403683.1","NC_007677.1_WP_011403683.1","magenta",-0.608721587328261,0.0123337877741265
"NC_007677.1_WP_011404136.1","NC_007677.1_WP_011404136.1","green",-0.28457651874913,0.285404923781359
"NC_007677.1_WP_221231426.1","NC_007677.1_WP_221231426.1","grey",-0.0557662308441627,0.837471445368326
"NC_007677.1_WP_013061282.1","NC_007677.1_WP_013061282.1","red",-0.272600139667564,0.307035045007622
"NC_007677.1_WP_011405020.1","NC_007677.1_WP_011405020.1","grey",0.184139219794235,0.494807078283191
"NC_007677.1_WP_011403303.1","NC_007677.1_WP_011403303.1","green",0.179205683821522,0.50663628904265
"NC_007677.1_WP_011404245.1","NC_007677.1_WP_011404245.1","brown",0.429131854960915,0.0971783309028707
"NC_007677.1_WP_118826748.1","NC_007677.1_WP_118826748.1","pink",-0.661617127479645,0.00524741364620159
"NC_007677.1_WP_011405174.1","NC_007677.1_WP_011405174.1","blue",0.49048249039484,0.0537397945600682
"NC_007677.1_WP_202795382.1","NC_007677.1_WP_202795382.1","blue",0.622302226494635,0.0100446993131639
"NC_007677.1_WP_013061618.1","NC_007677.1_WP_013061618.1","blue",0.530261138761366,0.0346070864864112
"NC_007677.1_WP_011405059.1","NC_007677.1_WP_011405059.1","magenta",-0.496330413984164,0.0505238770602436
"NC_007677.1_WP_146031930.1","NC_007677.1_WP_146031930.1","green",-0.17134938610321,0.525741569662014
"NC_007677.1_WP_162713382.1","NC_007677.1_WP_162713382.1","blue",0.632550581100999,0.00855054088613995
"NC_007677.1_WP_011404582.1","NC_007677.1_WP_011404582.1","blue",0.2144239507555,0.425182373129891
"NC_007677.1_WP_112903041.1","NC_007677.1_WP_112903041.1","blue",0.638031981666578,0.00782700912353934
"NC_007677.1_WP_011404460.1","NC_007677.1_WP_011404460.1","turquoise",-0.928408602148159,2.13575178939071e-07
"NC_007677.1_WP_011403794.1","NC_007677.1_WP_011403794.1","blue",0.527284347849661,0.0358273437627694
"NC_007677.1_WP_112903911.1","NC_007677.1_WP_112903911.1","brown",0.862308284815345,1.73470009586421e-05
"NC_007677.1_WP_011403694.1","NC_007677.1_WP_011403694.1","turquoise",-0.773395033100901,0.000441012799698045
"NC_007677.1_WP_011403817.1","NC_007677.1_WP_011403817.1","turquoise",-0.606448361577033,0.0127539567399614
"NC_007677.1_WP_011404454.1","NC_007677.1_WP_011404454.1","yellow",-0.436898679920148,0.0906251362650537
"NC_007677.1_WP_237701985.1","NC_007677.1_WP_237701985.1","blue",0.605994743875418,0.0128391274085893
"NC_007677.1_WP_011405508.1","NC_007677.1_WP_011405508.1","blue",0.360962692372832,0.169574612052291
"NC_007677.1_WP_112905342.1","NC_007677.1_WP_112905342.1","blue",0.369795243318138,0.158610887504982
"NC_007677.1_WP_237701707.1","NC_007677.1_WP_237701707.1","blue",0.682612883021855,0.00357025144576796
"NC_007677.1_WP_013060921.1","NC_007677.1_WP_013060921.1","turquoise",-0.778497866274326,0.000381589373105586
"NC_007677.1_WP_164923639.1","NC_007677.1_WP_164923639.1","yellow",-0.138969957705742,0.607748163587968
"NC_007677.1_WP_112903697.1","NC_007677.1_WP_112903697.1","yellow",-0.353238045942426,0.179567055763612
"NC_007677.1_WP_013062328.1","NC_007677.1_WP_013062328.1","pink",-0.781160985218815,0.000353306147153297
"NC_007677.1_WP_164923470.1","NC_007677.1_WP_164923470.1","red",-0.0821046748685912,0.762432106184544
"NC_007677.1_WP_112903729.1","NC_007677.1_WP_112903729.1","blue",0.241042512353051,0.368480866544668
"NC_007677.1_WP_103015636.1","NC_007677.1_WP_103015636.1","green",-0.0281424440555362,0.917599558335251
"NC_007677.1_WP_011404267.1","NC_007677.1_WP_011404267.1","turquoise",-0.47872053704246,0.0606634313480355
"NC_007677.1_WP_011404985.1","NC_007677.1_WP_011404985.1","blue",0.679292019598049,0.00380199388675201
"NC_007677.1_WP_043552785.1","NC_007677.1_WP_043552785.1","turquoise",-0.629406072852845,0.00898889847095687
"NC_007677.1_WP_011403921.1","NC_007677.1_WP_011403921.1","turquoise",-0.85382480819744,2.57473667836326e-05
"NC_007677.1_WP_231847133.1","NC_007677.1_WP_231847133.1","turquoise",-0.681638696846077,0.00363702167791524
"NC_007677.1_WP_011404869.1","NC_007677.1_WP_011404869.1","blue",0.635226590409638,0.00819098027939265
"NC_007677.1_WP_118828852.1","NC_007677.1_WP_118828852.1","yellow",0.204680677529982,0.447006422383822
"NC_007677.1_WP_011404702.1","NC_007677.1_WP_011404702.1","turquoise",-0.655552144450646,0.00583396100764096
"NC_007677.1_WP_112903699.1","NC_007677.1_WP_112903699.1","turquoise",-0.816466263604411,0.000114035671811778
"NC_007677.1_WP_043552510.1","NC_007677.1_WP_043552510.1","brown",0.913841634863395,7.50685306028444e-07
"NC_007677.1_WP_118841308.1","NC_007677.1_WP_118841308.1","tan",0.35901404563559,0.172059617342389
"NC_007677.1_WP_013062194.1","NC_007677.1_WP_013062194.1","turquoise",-0.642730594039547,0.00724625020854737
"NC_007677.1_WP_164923445.1","NC_007677.1_WP_164923445.1","grey",0.116812591777947,0.666593271465423
"NC_007677.1_WP_011405267.1","NC_007677.1_WP_011405267.1","blue",0.551362111616488,0.0268369547400105
"NC_007677.1_WP_011403412.1","NC_007677.1_WP_011403412.1","blue",0.561635853908962,0.0235758815714193
"NC_007677.1_WP_011403802.1","NC_007677.1_WP_011403802.1","blue",0.438724912070091,0.0891312579770271
"NC_007677.1_WP_231847121.1","NC_007677.1_WP_231847121.1","pink",-0.153728546556824,0.569742745115757
"NC_007677.1_WP_011404345.1","NC_007677.1_WP_011404345.1","turquoise",-0.551277222921205,0.0268652644377083
"NC_007677.1_WP_237701732.1","NC_007677.1_WP_237701732.1","blue",0.481892598973534,0.0587350359991973
"NC_007677.1_WP_011404412.1","NC_007677.1_WP_011404412.1","greenyellow",0.0264066546985149,0.922667278118314
"NC_007677.1_WP_043552146.1","NC_007677.1_WP_043552146.1","brown",0.635265595124363,0.0081858295240495
"NC_007677.1_WP_112904229.1","NC_007677.1_WP_112904229.1","turquoise",-0.848774523438756,3.22011222861984e-05
"NC_007677.1_WP_011404867.1","NC_007677.1_WP_011404867.1","magenta",-0.309030518077147,0.244166160303478
"NC_007677.1_WP_011404896.1","NC_007677.1_WP_011404896.1","blue",0.402353707191977,0.122341858847198
"NC_007677.1_WP_051010918.1","NC_007677.1_WP_051010918.1","purple",0.288855007131707,0.277905692142015
"NC_007677.1_WP_011404120.1","NC_007677.1_WP_011404120.1","red",-0.557915394097211,0.0247195098460656
"NC_007677.1_WP_011404248.1","NC_007677.1_WP_011404248.1","brown",0.880450888790428,6.78419646751921e-06
"NC_007677.1_WP_043551648.1","NC_007677.1_WP_043551648.1","green",-0.0477581144105643,0.860580442938633
"NC_007677.1_WP_011405547.1","NC_007677.1_WP_011405547.1","blue",0.793906985269212,0.000240764336556595
"NC_007677.1_WP_011405101.1","NC_007677.1_WP_011405101.1","brown",0.586148825371009,0.0170238260664521
"NC_007677.1_WP_011404040.1","NC_007677.1_WP_011404040.1","purple",0.633401036423903,0.00843494163588448
"NC_007677.1_WP_011404039.1","NC_007677.1_WP_011404039.1","brown",0.924731517166464,3.00260247169305e-07
"NC_007677.1_WP_011404488.1","NC_007677.1_WP_011404488.1","black",0.631017795540158,0.00876205165973214
"NC_007677.1_WP_011403174.1","NC_007677.1_WP_011403174.1","grey",0.0685205258080937,0.800929192640376
"NC_007677.1_WP_231847134.1","NC_007677.1_WP_231847134.1","turquoise",-0.698623244109591,0.0026069496456216
"NC_007677.1_WP_237702053.1","NC_007677.1_WP_237702053.1","brown",0.343500060432027,0.192707084028408
"NC_007677.1_WP_103015638.1","NC_007677.1_WP_103015638.1","turquoise",-0.751750065594588,0.000784416233542333
"NC_007677.1_WP_164923533.1","NC_007677.1_WP_164923533.1","grey",-0.166323148477982,0.538133414970526
"NC_007677.1_WP_011403801.1","NC_007677.1_WP_011403801.1","blue",0.347007689686084,0.187903855371065
"NC_007677.1_WP_011404984.1","NC_007677.1_WP_011404984.1","black",0.670472775354343,0.00447662118632355
"NC_007677.1_WP_011404251.1","NC_007677.1_WP_011404251.1","yellow",0.0435697356391207,0.872710375471384
"NC_007677.1_WP_011404536.1","NC_007677.1_WP_011404536.1","brown",0.909392286725826,1.05505070661394e-06
"NC_007677.1_WP_013062195.1","NC_007677.1_WP_013062195.1","yellow",-0.399712012777555,0.125047358732984
"NC_007677.1_WP_193345375.1","NC_007677.1_WP_193345375.1","greenyellow",-0.186898541702316,0.488248742927709
"NC_007677.1_WP_011403886.1","NC_007677.1_WP_011403886.1","grey",-0.199852962314936,0.458025496365699
"NC_007677.1_WP_011403341.1","NC_007677.1_WP_011403341.1","blue",0.507958877839093,0.0445568165561385
"NC_007677.1_WP_011404230.1","NC_007677.1_WP_011404230.1","grey",-0.175472736610444,0.515673606777357
"NC_007677.1_WP_013062220.1","NC_007677.1_WP_013062220.1","turquoise",-0.73030705284128,0.00131573695161925
"NC_007677.1_WP_011404915.1","NC_007677.1_WP_011404915.1","turquoise",-0.713155139233709,0.00192592315507859
"NC_007677.1_WP_112903693.1","NC_007677.1_WP_112903693.1","yellow",-0.625516477141021,0.00955550572296472
"NC_007677.1_WP_011404385.1","NC_007677.1_WP_011404385.1","turquoise",-0.348290909614568,0.18616643559286
"NC_007677.1_WP_011403652.1","NC_007677.1_WP_011403652.1","blue",0.683762616568618,0.00349272249274823
"NC_007677.1_WP_011403183.1","NC_007677.1_WP_011403183.1","green",-0.148018124715843,0.584328135270986
"NC_007677.1_WP_011405552.1","NC_007677.1_WP_011405552.1","blue",0.514477149489109,0.0414517321265931
"NC_007677.1_WP_011405353.1","NC_007677.1_WP_011405353.1","yellow",-0.152256708707369,0.573487275002683
"NC_007677.1_WP_118828863.1","NC_007677.1_WP_118828863.1","yellow",-0.391225569192931,0.134018135698047
"NC_007677.1_WP_011403055.1","NC_007677.1_WP_011403055.1","red",-0.699296113171108,0.00257162856156361
"NC_007677.1_WP_112902983.1","NC_007677.1_WP_112902983.1","brown",0.747447210872528,0.000873658641353661
"NC_007677.1_WP_011403308.1","NC_007677.1_WP_011403308.1","red",-0.260506313753092,0.329826042649117
"NC_007677.1_WP_011404033.1","NC_007677.1_WP_011404033.1","blue",0.692000991226357,0.0029759648966631
"NC_007677.1_WP_237701867.1","NC_007677.1_WP_237701867.1","yellow",-0.0668286673269307,0.80575597122022
"NC_007677.1_WP_011404422.1","NC_007677.1_WP_011404422.1","blue",0.140427650589403,0.603950077998879
"NC_007677.1_WP_011403940.1","NC_007677.1_WP_011403940.1","green",0.0472757688540713,0.86197592256381
"NC_007677.1_WP_011402855.1","NC_007677.1_WP_011402855.1","turquoise",-0.863778271773757,1.61572434032585e-05
"NC_007677.1_WP_011404979.1","NC_007677.1_WP_011404979.1","turquoise",-0.827158103276127,7.72134807868494e-05
"NC_007677.1_WP_043552491.1","NC_007677.1_WP_043552491.1","yellow",-0.17335656436982,0.520829528645676
"NC_007677.1_WP_011403811.1","NC_007677.1_WP_011403811.1","blue",0.555204266297517,0.0255793516043747
"NC_007677.1_WP_112904198.1","NC_007677.1_WP_112904198.1","turquoise",-0.834663176553939,5.77978391856042e-05
"NC_007677.1_WP_011403928.1","NC_007677.1_WP_011403928.1","yellow",0.0479097457421109,0.860141836227882
"NC_007677.1_WP_011404455.1","NC_007677.1_WP_011404455.1","brown",0.541144868545516,0.0304118072450137
"NC_007677.1_SRU_RS15240","NC_007677.1_SRU_RS15240","turquoise",-0.140768394728193,0.603063621298802
"NC_007677.1_SRU_RS15715","NC_007677.1_SRU_RS15715","turquoise",-0.479358177723967,0.0602721046380656
"NC_007677.1_WP_043553384.1","NC_007677.1_WP_043553384.1","green",0.153540745431323,0.570219956247084
"NC_007677.1_WP_103016438.1","NC_007677.1_WP_103016438.1","brown",0.781543527069013,0.000349389590814805
"NC_007677.1_WP_231847399.1","NC_007677.1_WP_231847399.1","blue",0.573492576200919,0.0202009051215656
"NC_007677.1_WP_011403023.1","NC_007677.1_WP_011403023.1","green",-0.0194744870307239,0.942932079482771
"NC_007677.1_WP_011403799.1","NC_007677.1_WP_011403799.1","blue",0.562939861126224,0.023184828917237
"NC_007677.1_WP_011404168.1","NC_007677.1_WP_011404168.1","blue",0.14245891330941,0.59867339858635
"NC_007677.1_WP_118830351.1","NC_007677.1_WP_118830351.1","grey",-0.618388708266117,0.0106667537547665
"NC_007677.1_WP_011402828.1","NC_007677.1_WP_011402828.1","blue",0.443610891798363,0.0852211234632596
"NC_007677.1_WP_237701973.1","NC_007677.1_WP_237701973.1","brown",0.745710131316725,0.000911965817898123
"NC_007677.1_WP_013062196.1","NC_007677.1_WP_013062196.1","turquoise",-0.683429330820928,0.00351505573355342
"NC_007677.1_WP_011403247.1","NC_007677.1_WP_011403247.1","yellow",-0.189693472507538,0.481648510269433
"NC_007677.1_WP_011402806.1","NC_007677.1_WP_011402806.1","blue",0.399716714731578,0.125042506764411
"NC_007677.1_WP_011403382.1","NC_007677.1_WP_011403382.1","turquoise",-0.247769488846642,0.354848380689509
"NC_007677.1_WP_011405228.1","NC_007677.1_WP_011405228.1","green",0.184130926044019,0.49482685359673
"NC_007677.1_WP_011405086.1","NC_007677.1_WP_011405086.1","turquoise",-0.859365351502799,1.99509480718878e-05
"NC_007677.1_WP_103015428.1","NC_007677.1_WP_103015428.1","blue",0.39146186545342,0.133762541212834
"NC_007677.1_WP_118828842.1","NC_007677.1_WP_118828842.1","grey",-0.244577779274126,0.361280842203993
"NC_007677.1_WP_011402994.1","NC_007677.1_WP_011402994.1","grey",0.0313578871623318,0.908219907653696
"NC_007677.1_WP_011405495.1","NC_007677.1_WP_011405495.1","turquoise",-0.536742634047357,0.0320592367882456
"NC_007677.1_WP_013061616.1","NC_007677.1_WP_013061616.1","blue",0.341259712723028,0.195816467974834
"NC_007677.1_WP_011404556.1","NC_007677.1_WP_011404556.1","turquoise",-0.859288210005465,2.00233827408839e-05
"NC_007677.1_WP_011404090.1","NC_007677.1_WP_011404090.1","grey",-0.233753668541587,0.383573084728409
"NC_007677.1_WP_164923667.1","NC_007677.1_WP_164923667.1","blue",0.617065150988755,0.0108838612491826
"NC_007677.1_WP_162713415.1","NC_007677.1_WP_162713415.1","blue",0.416206693974046,0.108817312114213
"NC_007677.1_WP_011403015.1","NC_007677.1_WP_011403015.1","blue",0.357972907873748,0.173397184226753
"NC_007677.1_WP_162892941.1","NC_007677.1_WP_162892941.1","turquoise",-0.682408210298532,0.00358419707341105
"NC_007677.1_WP_231847138.1","NC_007677.1_WP_231847138.1","blue",0.744115073124255,0.000948342428909887
"NC_007677.1_WP_013060937.1","NC_007677.1_WP_013060937.1","grey",-0.066795369836716,0.805851033690355
"NC_007677.1_WP_011404274.1","NC_007677.1_WP_011404274.1","turquoise",-0.82660856311066,7.88261944406931e-05
"NC_007677.1_WP_112904604.1","NC_007677.1_WP_112904604.1","turquoise",-0.845208600774916,3.75313682729556e-05
"NC_007677.1_WP_013061674.1","NC_007677.1_WP_013061674.1","turquoise",-0.639518376924493,0.00763943357165221
"NC_007677.1_WP_011403536.1","NC_007677.1_WP_011403536.1","black",0.137897329119402,0.610548971074671
"NC_007677.1_WP_011403498.1","NC_007677.1_WP_011403498.1","red",-0.357830637481922,0.17358049536865
